Header
university of london	world health organization	39	['2015', '2016', '2004', '2008', '2008', '2010', '2013', '2014', '2009', '2013', '2005', '2014', '2015', '2012', '2009', '2010', '2015', '2007', '2007', '2014', '2012', '2011', '2011', '2016', '2016', '2016', '2016', '2016', '2017', '2017', '2017', '2017', '2017', '2017', '2018', '2018', '2018', '2018', '2018']	trans-continental
university of london	unicef	15	['2015', '2016', '2010', '2005', '2014', '2015', '2007', '2011', '2013', '2003', '2015', '2016', '2016', '2017', '2018']	trans-continental
university of london	university of queensland	3	['2011', '2007', '2017']	trans-continental
university of london	imperial college london	9	['2011', '2015', '2010', '2013', '2011', '2015', '2016', '2017', '2017']	domestic
university of london	aga khan university	17	['2015', '2016', '2006', '2010', '2005', '2014', '2013', '2015', '2008', '2007', '2003', '2016', '2016', '2016', '2016', '2017', '2018']	trans-continental
university of london	university of the witwatersrand	11	['2015', '2009', '2010', '2008', '2013', '2014', '2015', '2016', '2017', '2018', '2018']	trans-continental
university of london	national and kapodistrian university of athens	2	['2015', '2018']	international
university of london	johns hopkins university	36	['2016', '2012', '2011', '2006', '2010', '2006', '2008', '2005', '2013', '2014', '2008', '2010', '2012', '2009', '2010', '2013', '2015', '2008', '2007', '2013', '2014', '2003', '2011', '2015', '2016', '2016', '2016', '2016', '2016', '2016', '2017', '2017', '2017', '2018', '2018', '2018']	trans-continental
university of london	harvard university	17	['2016', '2013', '2005', '2010', '2013', '2015', '2016', '2016', '2016', '2016', '2016', '2016', '2016', '2016', '2017', '2017', '2018']	trans-continental
university of london	university of warwick	2	['2015', '2015']	domestic
university of london	world bank	7	['2004', '2006', '2010', '2015', '2014', '2005', '2017']	trans-continental
university of london	university college london	17	['2011', '2015', '2013', '2012', '2007', '2010', '2010', '2011', '2016', '2016', '2016', '2016', '2017', '2016', '2018', '2017', '2017']	domestic
university of london	mahidol university	2	['2014', '2013']	trans-continental
university of london	lund university	2	['2012', '2016']	international
university of london	united nations population fund	4	['2012', '2006', '2006', '2017']	trans-continental
university of london	university of oxford	11	['2014', '2008', '2009', '2010', '2013', '2016', '2014', '2017', '2017', '2018', '2019']	domestic
university of london	queen mary university of london	3	['2014', '2016', '2014']	domestic
university of london	stanford university	3	['2014', '2014', '2016']	trans-continental
university of london	peking university	7	['2009', '2010', '2015', '2015', '2017', '2017', '2018']	trans-continental
university of london	royal veterinary college	2	['2015', '2017']	domestic
university of london	university of edinburgh	7	['2006', '2008', '2010', '2012', '2010', '2007', '2017']	domestic
university of london	state university of campinas	2	['2006', '2005']	trans-continental
university of london	universidade federal de pelotas	5	['2006', '2005', '2004', '2013', '2017']	trans-continental
university of london	bill melinda gates foundation	5	['2006', '2013', '2014', '2016', '2017']	trans-continental
university of london	cornell university	2	['2006', '2016']	trans-continental
university of london	makerere university	3	['2006', '2016', '2018']	trans-continental
university of london	international centre for diarrhoeal disease research bangladesh	2	['2006', '2007']	trans-continental
university of london	graduate institute of international and development studies	2	['2012', '2017']	international
university of london	pan american health organization	4	['2012', '2013', '2016', '2018']	trans-continental
university of london	medecins sans frontieres	4	['2011', '2013', '2016', '2018']	trans-continental
university of london	international union against tuberculosis and lung disease	5	['2011', '2012', '2013', '2010', '2016']	international
university of london	university of cambridge	2	['2013', '2011']	domestic
university of london	university of washington	5	['2013', '2007', '2016', '2017', '2017']	trans-continental
university of london	university of aberdeen	7	['2008', '2006', '2008', '2006', '2006', '2016', '2016']	domestic
university of london	vanderbilt university	2	['2010', '2016']	trans-continental
university of london	college of health sciences bahrain	2	['2010', '2014']	trans-continental
university of london	university of oslo	2	['2010', '2018']	international
university of london	university of york	2	['2010', '2017']	domestic
university of london	university of toronto	10	['2010', '2008', '2007', '2014', '2016', '2016', '2016', '2016', '2017', '2017']	trans-continental
university of london	australian national university	2	['2010', '2009']	trans-continental
university of london	university of north carolina at chapel hill	8	['2013', '2014', '2013', '2007', '2013', '2018', '2018', '2018']	trans-continental
university of london	max planck society	2	['2012', '2010']	trans-continental
university of london	university of melbourne	5	['2012', '2008', '2010', '2017', '2018']	trans-continental
university of london	royal children s hospital	2	['2012', '2010']	trans-continental
university of london	cayetano heredia university	3	['2008', '2016', '2016']	trans-continental
university of london	university of bristol	4	['2008', '2007', '2017', '2018']	domestic
university of london	international institute for applied systems analysis	3	['2007', '2017', '2017']	international
university of london	south african medical research council	4	['2013', '2007', '2017', '2018']	trans-continental
university of london	united nations	4	['2013', '2015', '2015', '2017']	trans-continental
university of london	university of cape town	10	['2013', '2008', '2012', '2014', '2010', '2016', '2017', '2018', '2018', '2018']	trans-continental
university of london	university of auckland	5	['2014', '2008', '2015', '2007', '2014']	trans-continental
university of london	umea university	4	['2014', '2007', '2014', '2017']	international
university of london	university of california san francisco	7	['2011', '2010', '2005', '2008', '2016', '2018', '2018']	trans-continental
university of london	government of south africa	2	['2010', '2014']	trans-continental
university of london	ministry of health and family welfare	2	['2014', '2016']	trans-continental
university of london	united states agency for international development	2	['2014', '2017']	trans-continental
university of london	university of liverpool	3	['2009', '2014', '2016']	domestic
university of london	university of east anglia	4	['2006', '2018', '2018', '2018']	domestic
university of london	king s college london	8	['2014', '2008', '2007', '2015', '2016', '2016', '2017', '2018']	domestic
university of london	public health foundation of india	2	['2014', '2017']	trans-continental
university of london	institute of tropical medicine antwerp	5	['2010', '2015', '2007', '2017', '2018']	international
university of london	march of dimes	2	['2013', '2016']	trans-continental
university of london	columbia university	5	['2010', '2010', '2007', '2015', '2017']	trans-continental
university of london	national institute for medical research	2	['2012', '2018']	trans-continental
