Header
united nations environment programme	national oceanic and atmospheric administration	2	['2017', '2018']	domestic
maastricht university	radboud university nijmegen	2	['2015', '2016']	domestic
maastricht university	maastricht university medical centre	2	['2015', '2016']	domestic
maastricht university	university of michigan	2	['2016', '2017']	trans-continental
united states forest service	australian national university	2	['2011', '2016']	trans-continental
united states forest service	griffith university	2	['2011', '2016']	trans-continental
united states forest service	conservation international	2	['2016', '2016']	domestic
stockholm university	australian national university	6	['2003', '2011', '2014', '2016', '2017', '2018']	trans-continental
stockholm university	karolinska institutet	3	['2006', '2012', '2013']	domestic
stockholm university	swedish university of agricultural sciences	4	['2008', '2011', '2014', '2017']	domestic
stockholm university	mid sweden university	2	['2008', '2012']	domestic
stockholm university	university of melbourne	2	['2011', '2018']	trans-continental
stockholm university	royal institute of technology	3	['2011', '2017', '2018']	domestic
stockholm university	stockholm environment institute	2	['2011', '2018']	trans-continental
stockholm university	stanford university	3	['2011', '2017', '2018']	trans-continental
stockholm university	royal swedish academy of sciences	3	['2011', '2014', '2017']	domestic
stockholm university	arizona state university	4	['2011', '2014', '2016', '2016']	trans-continental
stockholm university	university of minnesota	3	['2011', '2018', '2018']	trans-continental
stockholm university	university of gothenburg	4	['2012', '2014', '2014', '2018']	domestic
stockholm university	university of lisbon	2	['2013', '2018']	international
stockholm university	columbia university	3	['2013', '2014', '2018']	trans-continental
stockholm university	monash university	2	['2014', '2018']	trans-continental
stockholm university	united nations	2	['2014', '2016']	trans-continental
stockholm university	university of oxford	2	['2015', '2018']	international
stockholm university	utrecht university	2	['2016', '2018']	international
stockholm university	keio university	2	['2016', '2017']	trans-continental
stockholm university	bioversity international	3	['2017', '2018', '2018']	international
stockholm university	international water management institute	2	['2017', '2018']	trans-continental
stockholm university	university of illinois at urbana champaign	2	['2017', '2018']	trans-continental
stockholm university	wageningen university and research centre	2	['2018', '2018']	international
stockholm university	european commission	2	['2018', '2018']	trans-continental
stockholm university	international food policy research institute	2	['2018', '2018']	trans-continental
university of tasmania	hobart corporation	4	['2009', '2017', '2017', '2017']	trans-continental
university of tasmania	university of british columbia	2	['2017', '2017']	trans-continental
university of tasmania	national oceanic and atmospheric administration	3	['2017', '2017', '2018']	trans-continental
tulane university	johns hopkins university	4	['2010', '2011', '2012', '2018']	domestic
tulane university	world health organization	2	['2012', '2012']	domestic
wageningen university and research centre	international rice research institute	2	['2004', '2005']	trans-continental
wageningen university and research centre	chinese academy of sciences	5	['2004', '2004', '2007', '2015', '2017']	trans-continental
wageningen university and research centre	columbia university	4	['2005', '2012', '2015', '2016']	trans-continental
wageningen university and research centre	international livestock research institute	3	['2007', '2009', '2016']	trans-continental
wageningen university and research centre	institut national de la recherche agronomique	6	['2007', '2009', '2013', '2014', '2018', '2018']	trans-continental
wageningen university and research centre	dalle molle institute for artificial intelligence research	2	['2007', '2011']	international
wageningen university and research centre	lund university	2	['2007', '2009']	international
wageningen university and research centre	vu university amsterdam	2	['2009', '2018']	domestic
wageningen university and research centre	washington state university	2	['2010', '2014']	trans-continental
wageningen university and research centre	united states department of agriculture	4	['2010', '2011', '2014', '2015']	trans-continental
wageningen university and research centre	helmholtz centre for environmental research ufz	2	['2011', '2017']	international
wageningen university and research centre	potsdam institute for climate impact research	3	['2011', '2017', '2018']	international
wageningen university and research centre	center for international forestry research	5	['2011', '2016', '2017', '2018', '2018']	trans-continental
wageningen university and research centre	tilburg university	3	['2011', '2012', '2012']	domestic
wageningen university and research centre	international center for tropical agriculture	2	['2011', '2017']	trans-continental
wageningen university and research centre	national autonomous university of mexico	2	['2012', '2016']	trans-continental
wageningen university and research centre	bioversity international	3	['2012', '2016', '2018']	international
wageningen university and research centre	swedish university of agricultural sciences	3	['2013', '2014', '2018']	international
wageningen university and research centre	aarhus university	4	['2013', '2014', '2018', '2018']	international
wageningen university and research centre	bayer	2	['2013', '2018']	trans-continental
wageningen university and research centre	research institute of organic agriculture	2	['2013', '2018']	trans-continental
wageningen university and research centre	university of leeds	4	['2014', '2017', '2017', '2018']	international
wageningen university and research centre	food and agriculture organization	2	['2014', '2018']	trans-continental
wageningen university and research centre	international food policy research institute	3	['2014', '2015', '2018']	trans-continental
wageningen university and research centre	university of vermont	2	['2014', '2018']	trans-continental
wageningen university and research centre	cgiar	2	['2014', '2015']	trans-continental
wageningen university and research centre	george mason university	4	['2015', '2016', '2017', '2017']	trans-continental
wageningen university and research centre	netherlands environmental assessment agency	5	['2015', '2017', '2017', '2017', '2018']	domestic
wageningen university and research centre	utrecht university	7	['2015', '2015', '2016', '2017', '2017', '2018', '2018']	domestic
wageningen university and research centre	unesco ihe institute for water education	2	['2015', '2018']	domestic
wageningen university and research centre	lancaster university	2	['2015', '2016']	international
wageningen university and research centre	university of nottingham	2	['2015', '2018']	international
wageningen university and research centre	rothamsted research	4	['2015', '2015', '2018', '2018']	international
wageningen university and research centre	international institute for applied systems analysis	2	['2015', '2016']	international
wageningen university and research centre	university of valencia	2	['2016', '2018']	international
wageningen university and research centre	university of amsterdam	2	['2016', '2016']	domestic
wageningen university and research centre	oregon state university	2	['2016', '2017']	trans-continental
wageningen university and research centre	world resources institute	2	['2017', '2018']	trans-continental
wageningen university and research centre	world agroforestry centre	3	['2018', '2018', '2018']	trans-continental
wageningen university and research centre	humboldt university of berlin	2	['2018', '2018']	international
wageningen university and research centre	international fertilizer development center	2	['2018', '2018']	trans-continental
wageningen university and research centre	cranfield university	2	['2018', '2018']	international
wageningen university and research centre	university of oxford	3	['2018', '2018', '2018']	international
wageningen university and research centre	university of reading	2	['2018', '2018']	international
the new school	unicef	2	['2006', '2013']	domestic
mercy medical center	university of toledo	2	['2017', '2017']	domestic
mercy medical center	suny downstate medical center	2	['2017', '2017']	domestic
mercy medical center	st luke s university health network	2	['2017', '2017']	domestic
mercy medical center	university of south florida	2	['2017', '2017']	domestic
mercy medical center	johns hopkins university	2	['2017', '2017']	domestic
mercy medical center	university of florida	2	['2017', '2017']	domestic
mercy medical center	temple university	2	['2017', '2017']	domestic
mercy medical center	east carolina university	2	['2017', '2017']	domestic
mercy medical center	summa health system	2	['2017', '2017']	domestic
mercy medical center	rutgers university	2	['2017', '2017']	domestic
dongguan university of technology	beijing normal university	2	['2018', '2018']	domestic
rmit university	deakin university	3	['2008', '2009', '2009']	domestic
rmit university	monash university	2	['2014', '2017']	domestic
rmit university	university of nottingham malaysia campus	2	['2015', '2018']	trans-continental
touro college	pace university	2	['2010', '2011']	domestic
university of the free state	stellenbosch university	3	['2011', '2016', '2018']	domestic
university of the free state	university of cape town	2	['2011', '2016']	domestic
university of the free state	walter sisulu university	2	['2016', '2016']	trans-continental
university of the free state	university of oxford	2	['2018', '2018']	trans-continental
supagro	institut national de la recherche agronomique	2	['2013', '2018']	trans-continental
university of wisconsin madison	utah state university	2	['2006', '2006']	domestic
university of wisconsin madison	university of maryland college park	4	['2008', '2015', '2015', '2018']	domestic
university of wisconsin madison	the nature conservancy	2	['2009', '2018']	domestic
university of wisconsin madison	university of alaska fairbanks	2	['2011', '2015']	domestic
