2107543259	2644866004	2
2107543259	2250989391	2
2107543259	2057406018	3
2107543259	2248886893	3
2107543259	2124926138	4
2107543259	2601134217	4
2107543259	1992710411	5
2107543259	2120177935	2
2107543259	2132072248	2
2107543259	2020132525	2
2107543259	2140640685	2
2126233608	2272151263	2
2161007670	2304922534	2
2161007670	2573621665	2
2114713094	1923876551	2
2044544995	2015186656	2
2149941552	1881159122	2
2149941552	2272151263	2
2149941552	205683155	2
2149941552	2195303534	2
2304826302	1968854487	3
2304826302	2015186656	4
2304826302	2151644619	3
2304826302	162956498	2
2304826302	2436042732	2
2304826302	2491977342	2
2087558869	2168746073	2
2678471448	1893760089	3
2678471448	1972142182	4
2678471448	2128434403	5
2678471448	2156371174	3
2678471448	2205568178	2
2678471448	2242453656	2
2678471448	2316804223	6
2678471448	1048112987	3
2678471448	2032658486	2
2678471448	2036545164	2
2678471448	2096790775	2
2678471448	2048585480	2
2678471448	2126571783	2
2678471448	2159017802	2
2111910498	1975427381	2
2111910498	2293102502	2
2287806044	2159017802	3
2287806044	2697454676	2
2287806044	1971808073	2
2287806044	2158629239	2
2287806044	2160209769	2
2287806044	689225450	2
2287806044	2294583727	2
2287806044	2076242776	2
2287806044	2139872893	2
2287806044	2619665676	2
205683155	2195303534	2
205683155	2686762548	4
205683155	2031858292	2
205683155	2103919694	2
205683155	2131717182	2
205683155	2287431464	2
205683155	2578148585	2
2128434403	2101534728	2
2128434403	2316804223	8
2128434403	2779583254	2
2128434403	1825032870	2
2128434403	1997071363	2
2128434403	2168746073	2
2128434403	1893760089	3
2128434403	1972142182	4
2128434403	2156371174	3
2128434403	2205568178	2
2128434403	2242453656	2
2128434403	2029234275	2
2128434403	2113265520	3
2128434403	2792833490	3
2128434403	1048112987	3
2128434403	2032658486	2
2128434403	2159611613	2
2128434403	2036545164	2
2303582691	2634466314	2
2894113032	2113265520	2
2894113032	2316804223	2
2127703959	2003182907	8
2127703959	2136408502	5
2127703959	2159611613	3
2127703959	267758207	2
1992538613	2065837648	2
1992538613	2141952123	2
2442487362	2668035341	2
2442487362	2797086652	2
2442487362	2805183671	2
2442487362	2114575255	2
2442487362	2118652216	2
2442487362	2126589205	2
2442487362	2136903609	2
2442487362	2148447523	2
2442487362	2156489573	2
2442487362	2167284650	2
2442487362	2175414810	2
2442487362	2304922534	2
2442487362	2316804223	2
2442487362	2420098036	2
2442487362	2624604965	2
2442487362	2640557689	2
2001075557	1900413172	2
2001075557	2121053704	2
2001075557	2130509053	2
2001075557	2250989391	2
2001075557	2273669580	2
2170375430	2061603846	4
2170375430	2015186656	8
2170375430	1739518819	3
1442993172	682731828	2
1442993172	2305755298	2
1442993172	2144628046	2
2076242776	2139872893	2
2076242776	2619665676	2
1501559239	2617677781	2
1501559239	2000554968	3
1501559239	2090897664	3
1501559239	2343758041	2
1501559239	1990686718	3
2089584643	2138773381	3
2089584643	299576312	2
2263621750	682711059	2
2263621750	2046003191	2
2263621750	2057868173	2
2263621750	2112768246	2
2263621750	2126383504	2
2263621750	2136427763	2
2263621750	2443817855	2
2263621750	2777623942	2
2263621750	2781057017	2
1966449653	2318370867	2
2131271638	2140640685	2
2159611613	2003182907	4
2159611613	2136408502	2
2159611613	267758207	2
2119818245	2003182907	2
2604652503	350541580	4
2604652503	1968854487	3
2604652503	2060409082	3
2604652503	2112768246	4
2604652503	2126383504	5
2604652503	2153622043	3
2604652503	2164380234	2
2604652503	2105410094	2
2604652503	2106159574	3
2604652503	2308195979	2
2604652503	2304922534	2
2604652503	2668237846	2
2025732709	1968854487	6
2025732709	2169540851	2
2025732709	2126383504	2
2025732709	2149056683	3
2155858401	2097098453	2
2155858401	2114575255	3
2155858401	2126589205	3
2155858401	2304922534	3
2155858401	2668035341	3
2155858401	2199045158	2
2155858401	2583042142	2
2617677781	2344649637	3
2617677781	2060237436	2
2617677781	2110004425	2
2617677781	2288121725	2
1610407532	650444932	2
1610407532	2162528690	2
2668035341	2097098453	4
2668035341	2114575255	5
2668035341	2126589205	4
2668035341	2190427433	2
2668035341	2304922534	5
2668035341	2628350192	2
2668035341	2791358808	3
2668035341	2199045158	3
2668035341	2583042142	2
2668035341	2118652216	2
2668035341	2136903609	2
2668035341	2156489573	2
2668035341	2167284650	2
2668035341	2175414810	2
2668035341	2316804223	2
2668035341	2420098036	2
2668035341	2624604965	2
2668035341	2640557689	2
1739518819	2015186656	4
1739518819	2061603846	3
2032904960	1434118451	2
2032904960	2337725592	2
2160322714	2020132525	2
2160322714	2140640685	2
2619665676	2139872893	2
2403350543	2141562463	2
2083669834	2115856384	2
2083669834	2164378464	2
2083669834	2532629084	2
2162528690	650444932	2
2057868173	2170279958	2
2057868173	682711059	2
2057868173	2046003191	2
2057868173	2112768246	2
2057868173	2126383504	2
2057868173	2136427763	2
2057868173	2443817855	2
2057868173	2777623942	2
2057868173	2781057017	2
2242453656	1893760089	2
2242453656	1972142182	2
2242453656	2156371174	2
2242453656	2205568178	2
2096790775	2316804223	2
1519797272	1923876551	2
1519797272	2186393591	3
